T, HRS, LRS, cba1_sd, cba2_sd, test_acc2
0.45, 35000, 500, 0.10180216991425237, 0.025975351145628277, 0.8486999869346619
0.5, 35000, 500, 0.1131135221269471, 0.02886150127292031, 0.8486999869346619
0.55, 35000, 500, 0.1244248743396418, 0.03174765140021234, 0.8483999967575073
0.6, 35000, 500, 0.1357362265523365, 0.034633801527504365, 0.8447999954223633
0.65, 35000, 500, 0.1470475787650312, 0.0375199516547964, 0.8463000059127808
0.7, 35000, 500, 0.15835893097772588, 0.04040610178208843, 0.8428000211715698
0.75, 35000, 500, 0.16967028319042063, 0.04329225190938046, 0.8391000032424927
0.8, 35000, 500, 0.18098163540311532, 0.0461784020366725, 0.8391000032424927
0.85, 35000, 500, 0.19229298761581, 0.04906455216396453, 0.8331000208854675
0.9, 35000, 500, 0.20360433982850473, 0.051950702291256555, 0.8360999822616577
0.95, 35000, 500, 0.21491569204119948, 0.05483685241854858, 0.8337000012397766
0.0, 36000, 500, 0.0, 0.0, 0.8582000136375427
0.05, 36000, 500, 0.010997147984564302, 0.002805979290422808, 0.8532999753952026
0.1, 36000, 500, 0.021994295969128604, 0.005611958580845616, 0.8537999987602234
0.15, 36000, 500, 0.0329914439536929, 0.008417937871268422, 0.8521999716758728
0.2, 36000, 500, 0.04398859193825721, 0.011223917161691232, 0.8510000109672546
0.25, 36000, 500, 0.0549857399228215, 0.014029896452114039, 0.8519999980926514
0.3, 36000, 500, 0.0659828879073858, 0.016835875742536845, 0.8493000268936157
0.35, 36000, 500, 0.0769800358919501, 0.019641855032959656, 0.8486999869346619
0.4, 36000, 500, 0.08797718387651442, 0.022447834323382463, 0.8490999937057495
0.45, 36000, 500, 0.09897433186107871, 0.02525381361380527, 0.847599983215332
0.5, 36000, 500, 0.109971479845643, 0.028059792904228078, 0.843500018119812
0.55, 36000, 500, 0.1209686278302073, 0.030865772194650885, 0.8460000157356262
0.6, 36000, 500, 0.1319657758147716, 0.03367175148507369, 0.8413000106811523
0.65, 36000, 500, 0.1429629237993359, 0.03647773077549651, 0.8442999720573425
0.7, 36000, 500, 0.1539600717839002, 0.03928371006591931, 0.8457000255584717
0.75, 36000, 500, 0.16495721976846453, 0.042089689356342115, 0.8410000205039978
0.8, 36000, 500, 0.17595436775302883, 0.044895668646764926, 0.8352000117301941
0.85, 36000, 500, 0.1869515157375931, 0.04770164793718772, 0.833299994468689
0.9, 36000, 500, 0.19794866372215741, 0.05050762722761054, 0.8323000073432922
0.95, 36000, 500, 0.20894581170672172, 0.053313606518033345, 0.8325999975204468
0.0, 37000, 500, 0.0, 0.0, 0.8582000136375427
0.05, 37000, 500, 0.010699927768765266, 0.002730142012303272, 0.8525000214576721
0.1, 37000, 500, 0.021399855537530533, 0.005460284024606544, 0.8525999784469604
0.15, 37000, 500, 0.032099783306295794, 0.008190426036909816, 0.8522999882698059
0.2, 37000, 500, 0.042799711075061066, 0.010920568049213089, 0.8518000245094299
0.25, 37000, 500, 0.05349963884382632, 0.013650710061516361, 0.847599983215332
0.3, 37000, 500, 0.06419956661259159, 0.016380852073819632, 0.8481000065803528
0.35, 37000, 500, 0.07489949438135686, 0.019110994086122907, 0.8476999998092651
0.4, 37000, 500, 0.08559942215012213, 0.021841136098426178, 0.8508999943733215
0.45, 37000, 500, 0.09629934991888738, 0.024571278110729455, 0.8460999727249146
0.5, 37000, 500, 0.10699927768765265, 0.027301420123032723, 0.8475000262260437
0.55, 37000, 500, 0.11769920545641792, 0.030031562135336, 0.8461999893188477
0.6, 37000, 500, 0.12839913322518318, 0.032761704147639265, 0.8446999788284302
0.65, 37000, 500, 0.13909906099394845, 0.035491846159942546, 0.8418999910354614
0.7, 37000, 500, 0.14979898876271372, 0.03822198817224581, 0.84170001745224
0.75, 37000, 500, 0.160498916531479, 0.04095213018454908, 0.840399980545044
0.8, 37000, 500, 0.17119884430024426, 0.043682272196852355, 0.840399980545044
0.85, 37000, 500, 0.1818987720690095, 0.04641241420915563, 0.8389999866485596
0.9, 37000, 500, 0.19259869983777475, 0.04914255622145891, 0.8370000123977661
0.95, 37000, 500, 0.20329862760654005, 0.05187269823376217, 0.8349999785423279
0.0, 38000, 500, 0.0, 0.0, 0.8582000136375427
0.05, 38000, 500, 0.010418350722218809, 0.0026582961698742393, 0.8553000092506409
0.1, 38000, 500, 0.020836701444437618, 0.005316592339748479, 0.8539999723434448
0.15, 38000, 500, 0.03125505216665643, 0.007974888509622715, 0.8529000282287598
0.2, 38000, 500, 0.041673402888875236, 0.010633184679496957, 0.8513000011444092
0.25, 38000, 500, 0.05209175361109405, 0.013291480849371195, 0.8501999974250793
0.3, 38000, 500, 0.06251010433331286, 0.01594977701924543, 0.8465999960899353
0.35, 38000, 500, 0.07292845505553168, 0.018608073189119674, 0.848800003528595
0.4, 38000, 500, 0.08334680577775047, 0.021266369358993915, 0.8467000126838684
0.45, 38000, 500, 0.09376515649996929, 0.023924665528868152, 0.8490999937057495
0.5, 38000, 500, 0.1041835072221881, 0.02658296169874239, 0.8497999906539917
0.55, 38000, 500, 0.11460185794440692, 0.029241257868616626, 0.8485999703407288
0.6, 38000, 500, 0.12502020866662572, 0.03189955403849086, 0.8438000082969666
0.65, 38000, 500, 0.13543855938884453, 0.03455785020836511, 0.8447999954223633
0.7, 38000, 500, 0.14585691011106336, 0.03721614637823935, 0.8432999849319458
0.75, 38000, 500, 0.1562752608332822, 0.039874442548113585, 0.8398000001907349
0.8, 38000, 500, 0.16669361155550094, 0.04253273871798783, 0.843500018119812
0.85, 38000, 500, 0.17711196227771978, 0.04519103488786206, 0.8409000039100647
0.9, 38000, 500, 0.18753031299993858, 0.047849331057736304, 0.836899995803833
0.95, 38000, 500, 0.19794866372215741, 0.050507627227610534, 0.8349999785423279
0.0, 39000, 500, 0.0, 0.0, 0.8582000136375427
0.05, 39000, 500, 0.010151213524213202, 0.0025901347296210533, 0.8526999950408936
0.1, 39000, 500, 0.020302427048426403, 0.0051802694592421065, 0.8525999784469604
0.15, 39000, 500, 0.0304536405726396, 0.0077704041888631585, 0.8489000201225281
0.2, 39000, 500, 0.040604854096852806, 0.010360538918484213, 0.853600025177002
0.25, 39000, 500, 0.050756067621066, 0.012950673648105265, 0.8489999771118164
0.3, 39000, 500, 0.0609072811452792, 0.015540808377726317, 0.8511000275611877
0.35, 39000, 500, 0.07105849466949239, 0.018130943107347374, 0.8500999808311462
0.4, 39000, 500, 0.08120970819370561, 0.020721077836968426, 0.8461999893188477
0.45, 39000, 500, 0.09136092171791879, 0.023311212566589478, 0.8452000021934509
0.5, 39000, 500, 0.101512135242132, 0.02590134729621053, 0.8472999930381775
0.55, 39000, 500, 0.1116633487663452, 0.02849148202583159, 0.8472999930381775
0.6, 39000, 500, 0.1218145622905584, 0.031081616755452634, 0.8454999923706055
0.65, 39000, 500, 0.1319657758147716, 0.033671751485073696, 0.8452000021934509
0.7, 39000, 500, 0.14211698933898478, 0.03626188621469475, 0.8447999954223633
0.75, 39000, 500, 0.15226820286319803, 0.0388520209443158, 0.8422999978065491
0.8, 39000, 500, 0.16241941638741123, 0.04144215567393685, 0.8425999879837036
0.85, 39000, 500, 0.1725706299116244, 0.044032290403557904, 0.8385000228881836
0.9, 39000, 500, 0.18272184343583758, 0.046622425133178956, 0.8392999768257141
0.95, 39000, 500, 0.19287305696005078, 0.04921255986280001, 0.8363000154495239
0.0, 40000, 500, 0.0, 0.0, 0.8582000136375427
0.05, 40000, 500, 0.009897433186107871, 0.002525381361380527, 0.8531000018119812
0.1, 40000, 500, 0.019794866372215742, 0.005050762722761054, 0.8533999919891357
0.15, 40000, 500, 0.029692299558323608, 0.007576144084141581, 0.8511999845504761
0.2, 40000, 500, 0.039589732744431484, 0.010101525445522107, 0.8564000129699707
0.25, 40000, 500, 0.049487165930539354, 0.012626906806902633, 0.8526999950408936
0.3, 40000, 500, 0.059384599116647216, 0.015152288168283162, 0.8514999747276306
0.35, 40000, 500, 0.06928203230275508, 0.017677669529663688, 0.8485000133514404
0.4, 40000, 500, 0.07917946548886297, 0.020203050891044214, 0.8495000004768372
0.45, 40000, 500, 0.08907689867497083, 0.022728432252424744, 0.8471999764442444
0.5, 40000, 500, 0.09897433186107871, 0.025253813613805267, 0.8464999794960022
0.55, 40000, 500, 0.10887176504718657, 0.0277791949751858, 0.8476999998092651
0.6, 40000, 500, 0.11876919823329443, 0.030304576336566323, 0.8457000255584717
0.65, 40000, 500, 0.1286666314194023, 0.03282995769794685, 0.8416000008583069
0.7, 40000, 500, 0.13856406460551016, 0.035355339059327376, 0.842199981212616
0.75, 40000, 500, 0.14846149779161807, 0.037880720420707906, 0.8418999910354614
0.8, 40000, 500, 0.15835893097772594, 0.04040610178208843, 0.8389999866485596
0.85, 40000, 500, 0.16825636416383377, 0.04293148314346895, 0.8398000001907349
0.9, 40000, 500, 0.17815379734994166, 0.04545686450484949, 0.838100016117096
0.95, 40000, 500, 0.18805123053604952, 0.04798224586623001, 0.839900016784668
0.0, 41000, 500, 0.0, 0.0, 0.8582000136375427
0.05, 41000, 500, 0.009656032376690604, 0.002463786694029783, 0.8547999858856201
0.1, 41000, 500, 0.01931206475338121, 0.004927573388059566, 0.8533999919891357
0.15, 41000, 500, 0.028968097130071813, 0.007391360082089347, 0.8533999919891357
0.2, 41000, 500, 0.03862412950676242, 0.009855146776119131, 0.8514999747276306
0.25, 41000, 500, 0.04828016188345302, 0.012318933470148912, 0.8517000079154968
0.3, 41000, 500, 0.057936194260143625, 0.014782720164178694, 0.8503999710083008
0.35, 41000, 500, 0.06759222663683423, 0.017246506858208478, 0.8518000245094299
0.4, 41000, 500, 0.07724825901352483, 0.019710293552238262, 0.8526999950408936
0.45, 41000, 500, 0.08690429139021545, 0.022174080246268043, 0.8472999930381775
0.5, 41000, 500, 0.09656032376690604, 0.024637866940297824, 0.849399983882904
0.55, 41000, 500, 0.10621635614359667, 0.027101653634327604, 0.8467000126838684
0.6, 41000, 500, 0.11587238852028725, 0.02956544032835739, 0.8443999886512756
0.65, 41000, 500, 0.12552842089697785, 0.032029227022387176, 0.8442000150680542
0.7, 41000, 500, 0.13518445327366846, 0.034493013716416956, 0.8439000248908997
0.75, 41000, 500, 0.1448404856503591, 0.03695680041044674, 0.8434000015258789
0.8, 41000, 500, 0.15449651802704967, 0.039420587104476525, 0.8374999761581421
0.85, 41000, 500, 0.16415255040374027, 0.0418843737985063, 0.8409000039100647
0.9, 41000, 500, 0.1738085827804309, 0.044348160492536086, 0.8384000062942505
0.95, 41000, 500, 0.18346461515712148, 0.04681194718656587, 0.8370000123977661
0.0, 42000, 500, 0.0, 0.0, 0.8582000136375427
0.05, 42000, 500, 0.009426126843912258, 0.0024051251060766927, 0.8525000214576721
0.1, 42000, 500, 0.018852253687824515, 0.004810250212153385, 0.8525000214576721
0.15, 42000, 500, 0.028278380531736768, 0.007215375318230076, 0.8490999937057495
0.2, 42000, 500, 0.03770450737564903, 0.00962050042430677, 0.8522999882698059
0.25, 42000, 500, 0.04713063421956128, 0.012025625530383461, 0.8501999974250793
0.3, 42000, 500, 0.056556761063473536, 0.014430750636460153, 0.8478000164031982
0.35, 42000, 500, 0.0659828879073858, 0.016835875742536845, 0.8493000268936157
0.4, 42000, 500, 0.07540901475129806, 0.01924100084861354, 0.8495000004768372
0.45, 42000, 500, 0.08483514159521031, 0.021646125954690232, 0.8478000164031982
0.5, 42000, 500, 0.09426126843912257, 0.024051251060766922, 0.8483999967575073
0.55, 42000, 500, 0.10368739528303483, 0.02645637616684362, 0.8471999764442444
0.6, 42000, 500, 0.11311352212694707, 0.028861501272920306, 0.8438000082969666
0.65, 42000, 500, 0.12253964897085932, 0.031266626378997006, 0.8436999917030334
0.7, 42000, 500, 0.1319657758147716, 0.03367175148507369, 0.8442999720573425
0.75, 42000, 500, 0.14139190265868387, 0.036076876591150386, 0.8421000242233276
0.8, 42000, 500, 0.15081802950259612, 0.03848200169722708, 0.8403000235557556
0.85, 42000, 500, 0.16024415634650838, 0.04088712680330377, 0.8396000266075134
0.9, 42000, 500, 0.16967028319042063, 0.043292251909380464, 0.8438000082969666
0.95, 42000, 500, 0.17909641003433285, 0.045697377015457154, 0.8417999744415283
0.0, 43000, 500, 0.0, 0.0, 0.8582000136375427
0.05, 43000, 500, 0.00920691459172825, 0.0023491919640749094, 0.8531000018119812
0.1, 43000, 500, 0.0184138291834565, 0.004698383928149819, 0.8529999852180481
0.15, 43000, 500, 0.02762074377518475, 0.007047575892224726, 0.8531000018119812
0.2, 43000, 500, 0.036827658366913, 0.009396767856299637, 0.8515999913215637
0.25, 43000, 500, 0.04603457295864126, 0.011745959820374545, 0.8525000214576721
0.3, 43000, 500, 0.0552414875503695, 0.014095151784449452, 0.8515999913215637
0.35, 43000, 500, 0.06444840214209775, 0.01644434374852436, 0.8518000245094299
0.4, 43000, 500, 0.073655316733826, 0.018793535712599275, 0.8492000102996826
0.45, 43000, 500, 0.08286223132555426, 0.021142727676674182, 0.8507999777793884
0.5, 43000, 500, 0.09206914591728252, 0.02349191964074909, 0.8481000065803528
0.55, 43000, 500, 0.10127606050901077, 0.025841111604824, 0.8467000126838684
0.6, 43000, 500, 0.110482975100739, 0.028190303568898904, 0.8460999727249146
0.65, 43000, 500, 0.11968988969246726, 0.030539495532973814, 0.8447999954223633
0.7, 43000, 500, 0.1288968042841955, 0.03288868749704872, 0.8452000021934509
0.75, 43000, 500, 0.1381037188759238, 0.03523787946112363, 0.843500018119812
0.8, 43000, 500, 0.147310633467652, 0.03758707142519855, 0.843500018119812
0.85, 43000, 500, 0.15651754805938028, 0.03993626338927345, 0.8414000272750854
0.9, 43000, 500, 0.16572446265110852, 0.042285455353348364, 0.8399999737739563
0.95, 43000, 500, 0.17493137724283675, 0.04463464731742327, 0.8371000289916992
0.0, 44000, 500, 0.0, 0.0, 0.8582000136375427
0.05, 44000, 500, 0.008997666532825337, 0.002295801237618661, 0.8547000288963318
0.1, 44000, 500, 0.017995333065650675, 0.004591602475237322, 0.8536999821662903
0.15, 44000, 500, 0.026992999598476005, 0.006887403712855982, 0.8521999716758728
0.2, 44000, 500, 0.03599066613130135, 0.009183204950474644, 0.8525999784469604
0.25, 44000, 500, 0.044988332664126676, 0.011479006188093305, 0.8543000221252441
0.3, 44000, 500, 0.05398599919695201, 0.013774807425711964, 0.8521000146865845
0.35, 44000, 500, 0.06298366572977734, 0.016070608663330627, 0.8496999740600586
0.4, 44000, 500, 0.0719813322626027, 0.018366409900949288, 0.8518000245094299
0.45, 44000, 500, 0.08097899879542803, 0.02066221113856795, 0.8508999943733215
0.5, 44000, 500, 0.08997666532825335, 0.02295801237618661, 0.8503999710083008
0.55, 44000, 500, 0.09897433186107871, 0.02525381361380527, 0.8471999764442444
0.6, 44000, 500, 0.10797199839390402, 0.027549614851423928, 0.850600004196167
0.65, 44000, 500, 0.11696966492672936, 0.029845416089042596, 0.8485999703407288
0.7, 44000, 500, 0.1259673314595547, 0.03214121732666125, 0.8443999886512756
0.75, 44000, 500, 0.13496499799238007, 0.034437018564279914, 0.843500018119812
0.8, 44000, 500, 0.1439626645252054, 0.036732819801898575, 0.8414999842643738
0.85, 44000, 500, 0.15296033105803072, 0.03902862103951723, 0.8439000248908997
0.9, 44000, 500, 0.16195799759085605, 0.0413244222771359, 0.8370000123977661
0.95, 44000, 500, 0.17095566412368138, 0.04362022351475455, 0.8349000215530396
0.0, 45000, 500, 0.0, 0.0, 0.8582000136375427
0.05, 45000, 500, 0.00879771838765144, 0.002244783432338246, 0.8547999858856201
0.1, 45000, 500, 0.01759543677530288, 0.004489566864676492, 0.8518000245094299
0.15, 45000, 500, 0.026393155162954318, 0.0067343502970147375, 0.8525000214576721
0.2, 45000, 500, 0.03519087355060576, 0.008979133729352985, 0.8508999943733215
0.25, 45000, 500, 0.0439885919382572, 0.011223917161691232, 0.8529999852180481
0.3, 45000, 500, 0.052786310325908636, 0.013468700594029475, 0.8521000146865845
0.35, 45000, 500, 0.06158402871356007, 0.015713484026367724, 0.8521999716758728
0.4, 45000, 500, 0.07038174710121152, 0.01795826745870597, 0.8504999876022339
0.45, 45000, 500, 0.07917946548886297, 0.020203050891044218, 0.8482000231742859
0.5, 45000, 500, 0.0879771838765144, 0.022447834323382463, 0.8499000072479248
0.55, 45000, 500, 0.09677490226416584, 0.02469261775572071, 0.8471999764442444
0.6, 45000, 500, 0.10557262065181727, 0.02693740118805895, 0.8485999703407288
0.65, 45000, 500, 0.11437033903946871, 0.029182184620397206, 0.8463000059127808
0.7, 45000, 500, 0.12316805742712014, 0.03142696805273545, 0.8460999727249146
0.75, 45000, 500, 0.13196577581477162, 0.03367175148507369, 0.8453999757766724
0.8, 45000, 500, 0.14076349420242304, 0.03591653491741194, 0.8414999842643738
0.85, 45000, 500, 0.1495612125900745, 0.03816131834975018, 0.8413000106811523
0.9, 45000, 500, 0.15835893097772594, 0.040406101782088436, 0.8402000069618225
0.95, 45000, 500, 0.16715664936537733, 0.04265088521442667, 0.8402000069618225
0.0, 46000, 500, 0.0, 0.0, 0.8582000136375427
0.05, 46000, 500, 0.0086064636400938, 0.002195983792504806, 0.853600025177002
0.1, 46000, 500, 0.0172129272801876, 0.004391967585009612, 0.8526999950408936
0.15, 46000, 500, 0.025819390920281397, 0.006587951377514417, 0.8528000116348267
0.2, 46000, 500, 0.0344258545603752, 0.008783935170019224, 0.8517000079154968
0.25, 46000, 500, 0.043032318200468996, 0.01097991896252403, 0.8515999913215637
0.3, 46000, 500, 0.051638781840562795, 0.013175902755028834, 0.8515999913215637
0.35, 46000, 500, 0.06024524548065659, 0.015371886547533643, 0.8475000262260437
0.4, 46000, 500, 0.0688517091207504, 0.017567870340038448, 0.8528000116348267
0.45, 46000, 500, 0.0774581727608442, 0.019763854132543255, 0.8489999771118164
0.5, 46000, 500, 0.08606463640093799, 0.02195983792504806, 0.847000002861023
0.55, 46000, 500, 0.09467110004103181, 0.02415582171755287, 0.8454999923706055
0.6, 46000, 500, 0.10327756368112559, 0.02635180551005767, 0.8475000262260437
0.65, 46000, 500, 0.1118840273212194, 0.028547789302562486, 0.8402000069618225
0.7, 46000, 500, 0.12049049096131317, 0.030743773095067286, 0.8478999733924866
0.75, 46000, 500, 0.129096954601407, 0.03293975688757209, 0.8442000150680542
0.8, 46000, 500, 0.1377034182415008, 0.035135740680076896, 0.8442000150680542
0.85, 46000, 500, 0.1463098818815946, 0.0373317244725817, 0.8420000076293945
0.9, 46000, 500, 0.1549163455216884, 0.03952770826508651, 0.8396999835968018
0.95, 46000, 500, 0.1635228091617822, 0.04172369205759131, 0.8375999927520752
0.0, 47000, 500, 0.0, 0.0, 0.8582000136375427
0.05, 47000, 500, 0.008423347392432229, 0.0021492607330898103, 0.8543000221252441
0.1, 47000, 500, 0.016846694784864457, 0.0042985214661796205, 0.8536999821662903
0.15, 47000, 500, 0.025270042177296687, 0.006447782199269429, 0.8543999791145325
0.2, 47000, 500, 0.033693389569728914, 0.008597042932359241, 0.8539000153541565
0.25, 47000, 500, 0.04211673696216115, 0.01074630366544905, 0.8517000079154968
0.3, 47000, 500, 0.050540084354593375, 0.012895564398538858, 0.8500999808311462
0.35, 47000, 500, 0.058963431747025605, 0.015044825131628673, 0.8507999777793884
0.4, 47000, 500, 0.06738677913945783, 0.017194085864718482, 0.8514999747276306
0.45, 47000, 500, 0.07581012653189005, 0.01934334659780829, 0.8479999899864197
0.5, 47000, 500, 0.0842334739243223, 0.0214926073308981, 0.8515999913215637
0.55, 47000, 500, 0.09265682131675454, 0.023641868063987912, 0.8514000177383423
0.6, 47000, 500, 0.10108016870918675, 0.025791128797077716, 0.8472999930381775
0.65, 47000, 500, 0.10950351610161899, 0.027940389530167534, 0.8463000059127808
0.7, 47000, 500, 0.11792686349405121, 0.030089650263257346, 0.849399983882904
0.75, 47000, 500, 0.12635021088648346, 0.03223891099634715, 0.8464999794960022
0.8, 47000, 500, 0.13477355827891566, 0.034388171729436964, 0.8454999923706055
0.85, 47000, 500, 0.14319690567134793, 0.036537432462526775, 0.8435999751091003
0.9, 47000, 500, 0.1516202530637801, 0.03868669319561658, 0.8464999794960022
0.95, 47000, 500, 0.16004360045621238, 0.040835953928706384, 0.8402000069618225
0.0, 48000, 500, 0.0, 0.0, 0.8582000136375427
0.05, 48000, 500, 0.008247860988423226, 0.0021044844678171056, 0.8543999791145325
0.1, 48000, 500, 0.016495721976846452, 0.004208968935634211, 0.8529000282287598
0.15, 48000, 500, 0.024743582965269673, 0.006313453403451317, 0.8526999950408936
0.2, 48000, 500, 0.032991443953692905, 0.008417937871268422, 0.852400004863739
0.25, 48000, 500, 0.041239304942116126, 0.010522422339085529, 0.8513000011444092
0.3, 48000, 500, 0.04948716593053935, 0.012626906806902633, 0.8511999845504761
0.35, 48000, 500, 0.05773502691896256, 0.01473139127471974, 0.8518999814987183
0.4, 48000, 500, 0.06598288790738581, 0.016835875742536845, 0.8513000011444092
0.45, 48000, 500, 0.07423074889580902, 0.018940360210353953, 0.8514999747276306
0.5, 48000, 500, 0.08247860988423225, 0.021044844678171058, 0.8483999967575073
0.55, 48000, 500, 0.09072647087265548, 0.023149329145988166, 0.8481000065803528
0.6, 48000, 500, 0.0989743318610787, 0.025253813613805267, 0.8478000164031982
0.65, 48000, 500, 0.10722219284950192, 0.02735829808162238, 0.8442999720573425
0.7, 48000, 500, 0.11547005383792512, 0.02946278254943948, 0.8424000144004822
0.75, 48000, 500, 0.12371791482634839, 0.03156726701725659, 0.8449000120162964
0.8, 48000, 500, 0.13196577581477162, 0.03367175148507369, 0.8429999947547913
0.85, 48000, 500, 0.14021363680319482, 0.0357762359528908, 0.8456000089645386
0.9, 48000, 500, 0.14846149779161805, 0.037880720420707906, 0.8420000076293945
0.95, 48000, 500, 0.15670935878004127, 0.03998520488852501, 0.8413000106811523
0.0, 49000, 500, 0.0, 0.0, 0.8582000136375427
0.05, 49000, 500, 0.008079537294781934, 0.0020615358052085936, 0.8549000024795532
0.1, 49000, 500, 0.01615907458956387, 0.004123071610417187, 0.8531000018119812
0.15, 49000, 500, 0.024238611884345805, 0.006184607415625779, 0.8553000092506409
0.2, 49000, 500, 0.03231814917912774, 0.008246143220834374, 0.8513000011444092
0.25, 49000, 500, 0.04039768647390967, 0.010307679026042968, 0.8532999753952026
0.3, 49000, 500, 0.04847722376869161, 0.012369214831251559, 0.8513000011444092
0.35, 49000, 500, 0.056556761063473536, 0.014430750636460155, 0.8513000011444092
0.4, 49000, 500, 0.06463629835825548, 0.01649228644166875, 0.8511000275611877
0.45, 49000, 500, 0.07271583565303742, 0.018553822246877343, 0.8503000140190125
0.5, 49000, 500, 0.08079537294781934, 0.020615358052085937, 0.8479999899864197
0.55, 49000, 500, 0.08887491024260129, 0.022676893857294527, 0.8500000238418579
0.6, 49000, 500, 0.09695444753738322, 0.024738429662503118, 0.8465999960899353
0.65, 49000, 500, 0.10503398483216513, 0.02679996546771172, 0.8464999794960022
0.7, 49000, 500, 0.11311352212694707, 0.02886150127292031, 0.8471999764442444
0.75, 49000, 500, 0.12119305942172902, 0.030923037078128903, 0.8442999720573425
0.8, 49000, 500, 0.12927259671651095, 0.0329845728833375, 0.8450000286102295
0.85, 49000, 500, 0.1373521340112929, 0.03504610868854608, 0.8438000082969666
0.9, 49000, 500, 0.14543167130607484, 0.037107644493754685, 0.8439000248908997
0.95, 49000, 500, 0.15351120860085676, 0.039169180298963276, 0.8438000082969666
0.0, 50000, 500, 0.0, 0.0, 0.8582000136375427
0.05, 50000, 500, 0.007917946548886296, 0.0020203050891044213, 0.8546000123023987
0.1, 50000, 500, 0.015835893097772592, 0.004040610178208843, 0.8539000153541565
0.15, 50000, 500, 0.023753839646658885, 0.006060915267313264, 0.8508999943733215
0.2, 50000, 500, 0.031671786195545185, 0.008081220356417685, 0.8519999980926514
0.25, 50000, 500, 0.039589732744431484, 0.010101525445522107, 0.8510000109672546
0.3, 50000, 500, 0.04750767929331777, 0.012121830534626527, 0.8503999710083008
0.35, 50000, 500, 0.05542562584220407, 0.01414213562373095, 0.8521000146865845
0.4, 50000, 500, 0.06334357239109037, 0.01616244071283537, 0.8479999899864197
0.45, 50000, 500, 0.07126151893997666, 0.018182745801939796, 0.8521000146865845
0.5, 50000, 500, 0.07917946548886297, 0.020203050891044214, 0.8485000133514404
0.55, 50000, 500, 0.08709741203774926, 0.02222335598014864, 0.8454999923706055
0.6, 50000, 500, 0.09501535858663554, 0.024243661069253054, 0.8499000072479248
0.65, 50000, 500, 0.10293330513552183, 0.026263966158357487, 0.8468999862670898
0.7, 50000, 500, 0.11085125168440814, 0.0282842712474619, 0.8468000292778015
0.75, 50000, 500, 0.11876919823329445, 0.030304576336566327, 0.8485000133514404
0.8, 50000, 500, 0.12668714478218074, 0.03232488142567074, 0.8449000120162964
0.85, 50000, 500, 0.13460509133106704, 0.03434518651477516, 0.8421000242233276
0.9, 50000, 500, 0.14252303787995332, 0.03636549160387959, 0.8446000218391418
0.95, 50000, 500, 0.15044098442883963, 0.03838579669298401, 0.8436999917030334
0.0, 51000, 500, 0.0, 0.0, 0.8582000136375427
0.05, 51000, 500, 0.007762692694986565, 0.001980691263827864, 0.8532000184059143
0.1, 51000, 500, 0.01552538538997313, 0.003961382527655728, 0.852400004863739
0.15, 51000, 500, 0.023288078084959692, 0.005942073791483592, 0.8547999858856201
0.2, 51000, 500, 0.03105077077994626, 0.007922765055311457, 0.8526999950408936
0.25, 51000, 500, 0.03881346347493282, 0.00990345631913932, 0.8529999852180481
0.3, 51000, 500, 0.046576156169919385, 0.011884147582967184, 0.8497999906539917
0.35, 51000, 500, 0.05433884886490594, 0.01386483884679505, 0.8511000275611877
0.4, 51000, 500, 0.06210154155989252, 0.015845530110622914, 0.8497999906539917
0.45, 51000, 500, 0.06986423425487907, 0.017826221374450783, 0.8511000275611877
0.5, 51000, 500, 0.07762692694986564, 0.01980691263827864, 0.8479999899864197
0.55, 51000, 500, 0.08538961964485221, 0.02178760390210651, 0.8481000065803528
0.6, 51000, 500, 0.09315231233983877, 0.02376829516593437, 0.8474000096321106
0.65, 51000, 500, 0.10091500503482533, 0.025748986429762234, 0.8500000238418579
0.7, 51000, 500, 0.10867769772981188, 0.0277296776935901, 0.8478999733924866
0.75, 51000, 500, 0.11644039042479848, 0.029710368957417965, 0.845300018787384
0.8, 51000, 500, 0.12420308311978503, 0.03169106022124583, 0.8463000059127808
0.85, 51000, 500, 0.13196577581477162, 0.03367175148507369, 0.8411999940872192
0.9, 51000, 500, 0.13972846850975815, 0.035652442748901565, 0.8414000272750854
0.95, 51000, 500, 0.14749116120474473, 0.03763313401272943, 0.8406999707221985
0.0, 52000, 500, 0.0, 0.0, 0.8582000136375427
0.05, 52000, 500, 0.0076134101431599, 0.00194260104721579, 0.8529999852180481
0.1, 52000, 500, 0.0152268202863198, 0.00388520209443158, 0.8515999913215637
0.15, 52000, 500, 0.022840230429479698, 0.0058278031416473695, 0.8526999950408936
0.2, 52000, 500, 0.0304536405726396, 0.00777040418886316, 0.8503999710083008
0.25, 52000, 500, 0.0380670507157995, 0.00971300523607895, 0.849399983882904
0.3, 52000, 500, 0.045680460858959396, 0.011655606283294739, 0.8508999943733215
0.35, 52000, 500, 0.0532938710021193, 0.013598207330510528, 0.8515999913215637
0.4, 52000, 500, 0.0609072811452792, 0.01554080837772632, 0.8486999869346619
0.45, 52000, 500, 0.0685206912884391, 0.01748340942494211, 0.8483999967575073
0.5, 52000, 500, 0.076134101431599, 0.0194260104721579, 0.8503000140190125
0.55, 52000, 500, 0.0837475115747589, 0.021368611519373693, 0.8465999960899353
0.6, 52000, 500, 0.09136092171791879, 0.023311212566589478, 0.8489000201225281
0.65, 52000, 500, 0.0989743318610787, 0.02525381361380527, 0.8489999771118164
